id,title,genres,Action,Adventure,Casual,Early Access,Free to Play,Gore,Indie,Massively Multiplayer,Nudity,RPG,Racing,Sexual Content,Simulation,Sports,Strategy,Violent
10442.0,Speedball 2 HD,Action;Indie;Sports,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10487.0,Hello Kitty and Sanrio Friends Racing,Casual;Racing;Sports,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
10492.0,Gun Metal,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10509.0,The Golf Club,Simulation;Sports,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10555.0,Ultratron,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10557.0,Empire TV Tycoon,Casual;Indie;Simulation;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
10566.0,YOU DON'T KNOW JACK Vol. 1 XL,Casual;Indie,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10567.0,Urban Trial Freestyle,Action;Racing;Simulation;Sports,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10603.0,Aquaria,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10609.0,Comanche 4,Action;Simulation,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10659.0,Tiny Troopers,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10680.0,Full Mojo Rampage,Action;Indie;RPG,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10703.0,Boring Man - Online Tactical Stickman Combat,Action;Free to Play;Indie;Massively Multiplayer,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
10724.0,Praetorians,Indie;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10730.0,A New Beginning - Final Cut,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10736.0,Deadlight,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10757.0,Shark Attack Deathmatch 2,Action;Indie;Early Access,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10763.0,Stealth Bastard Deluxe,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10788.0,Farm for your Life,Casual;Indie;Simulation;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
10792.0,Closure,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10797.0,Wings of Prey,Simulation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10804.0,Boson X,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10813.0,Pox Nora,Free to Play;RPG;Strategy,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
10849.0,Eldevin,Casual;Free to Play;Indie;Massively Multiplayer;RPG,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
10861.0,Super Time Force Ultra,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10910.0,Windosill,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10911.0,Choice of the Deathless,Indie;RPG,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10947.0,Mitsurugi Kamui Hikae,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10959.0,Paper Sorcerer,Adventure;Indie;RPG,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10969.0,Particula,Casual;Indie;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10972.0,Avernum 4,RPG;Indie,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11011.0,Dead Pixels,Action;Indie;RPG,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11030.0,Cities XL Platinum,Simulation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11035.0,Super 3-D Noah's Ark,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11059.0,Lucius II,Action;Adventure;Indie;Simulation,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11070.0,Toki Tori,Casual;Indie,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11077.0,Little Racers STREET,Casual;Indie;Racing,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
11101.0,Serious Sam Double D XXL,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11112.0,Mushroom 11,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11129.0,AquaNox,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11130.0,Multiwinia,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11202.0,Rise of the Argonauts,RPG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11218.0,The Treasures of Montezuma 4,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11244.0,Guilty Gear Isuka,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11254.0,Alien Rage - Unlimited,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11279.0,Outcast 1.1,Action;Adventure;RPG,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11297.0,Dead Bits,Action;Casual;Indie,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11306.0,Fate of the World,Casual;Indie;Simulation;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
11312.0,Primal Carnage,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11365.0,Toki Tori 2+,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11367.0,Droid Assault,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11377.0,Card City Nights,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11419.0,hocus,Casual;Indie,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11438.0,Eradicator,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11465.0,ShootMania Storm,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11467.0,Panzar,Action;Free to Play;Massively Multiplayer;RPG,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
11492.0,Red Faction II,Action;Strategy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11504.0,Darkstone,Action;RPG,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11513.0,FOTONICA,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11516.0,Dungeon Souls,Action;Adventure;Indie;RPG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11517.0,King Arthur's Gold,Action;Free to Play;Indie,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11555.0,Cards and Castles,Free to Play;Indie;Massively Multiplayer;Strategy,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
11557.0,Monday Night Combat,Action;Strategy;Indie;Sports,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
11566.0,Train Fever,Casual;Indie;Simulation,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
11569.0,Hollywood Visionary,Indie;RPG,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11577.0,Bound By Flame,Action;RPG,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11580.0,Lumino City,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11582.0,Mighty Gunvolt,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11595.0,Armikrog,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11616.0,World of Zoo,Simulation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11617.0,Penny Arcade's On the Rain-Slick Precipice of Darkness 3,Indie;RPG,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11626.0,Strike Suit Zero,Action;Indie;Simulation,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11641.0,Depths of Peril,Indie;RPG;Strategy,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
11645.0,Pineview Drive,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11668.0,Earth 2160,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11685.0,Final Exam,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11720.0,Wings! Remastered Edition,Action;Simulation,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11729.0,Spooky Cats,Action;Casual;Indie,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11781.0,Crazy Machines 2,Casual;Strategy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11806.0,Journey of a Roach,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11808.0,Swords and Soldiers HD,Action;Casual;Indie;Strategy,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
11847.0,Maelstrom,Action;Indie;Massively Multiplayer;Simulation;Strategy;Early Access,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
11848.0,Morphopolis,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11894.0,Freedom Force,RPG;Strategy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11897.0,The Lost Crown,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11905.0,oO,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11980.0,Qvadriga,Racing;Simulation;Sports;Strategy,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
11983.0,Bloody Good Time,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11985.0,KAMI,Casual;Indie,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11997.0,Mortal Online,Action;Free to Play;Indie;Massively Multiplayer;RPG,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
12036.0,The Bug Butcher,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12073.0,Volume,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12080.0,Rogue's Tale,Indie;RPG,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12086.0,Halfway,Action;Indie;RPG;Strategy,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
12092.0,Space Run,Indie;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12095.0,Strike Suit Infinity,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12096.0,Narcissu 1st & 2nd,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12144.0,Fairy Bloom Freesia,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12152.0,Chip's Challenge 2,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12157.0,FRACT OSC,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12221.0,New kind of adventure,Adventure;Indie;RPG;Early Access,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
12241.0,Nihilumbra,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12245.0,Capsized,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12280.0,PARTICLE MACE,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12283.0,Squishy the Suicidal Pig,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12330.0,Z,Action;Strategy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12343.0,Road Not Taken,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12349.0,Back to Bed,Action;Casual;Indie,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12361.0,Royal Defense,Casual;Indie;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
12363.0,Ichi,Casual;Indie;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
12382.0,Teslagrad,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12386.0,RONIN,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12392.0,EDGE,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12404.0,Amazing Adventures Around the World,Casual,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12439.0,Finding Teddy,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12482.0,Sol Survivor,Indie;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12530.0,Crowntakers,Indie;RPG;Strategy,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
12557.0,Supreme Ruler 2020 Gold,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12573.0,East India Company,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12575.0,Yesterday,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12600.0,Legends of Eisenwald,Adventure;Indie;RPG;Strategy,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
12720.0,Super Sanctum TD,Casual;Indie;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
12728.0,Bleed,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12732.0,10 Second Ninja,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12741.0,140,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12743.0,Randal's Monday,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12761.0,Xpand Rally Xtreme,Racing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12795.0,Jamestown,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12800.0,Waveform,Adventure;Indie;Strategy,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12803.0,March of the Eagles,Simulation;Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12843.0,Critter Crunch,Action;Indie;Casual,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12847.0,The Next BIG Thing,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12870.0,Escape Goat,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12920.0,Nuclear Dawn,Action;Strategy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12933.0,Last Word,Adventure;Casual;Indie;RPG,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
12952.0,Waking Mars,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12989.0,rymdkapsel,Indie;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12994.0,Glowfish,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13051.0,Still Life,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13060.0,Overcast - Walden and the Werewolf,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13061.0,Avernum 5,RPG;Indie,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13075.0,Reveal The Deep,Casual;Indie,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13106.0,Dustoff Heli Rescue,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13112.0,Flight Control HD,Action;Casual,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13122.0,Aqua Kitty - Milk Mine Defender,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13124.0,SimpleRockets,Indie;Simulation,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13148.0,METAL SLUG DEFENSE,Action;Free to Play,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13151.0,Escape Rosecliff Island,Casual,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13159.0,War of the Human Tanks,Adventure;Indie;Strategy,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13168.0,Greed Corp,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13217.0,Remnants Of Isolation,Casual;Indie;RPG,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
13218.0,Khet 2.0,Casual;Indie;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
13220.0,Heroes of a Broken Land,Indie;RPG,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13235.0,Eador. Masters of the Broken World,Indie;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13278.0,Waves,Action;Casual;Indie,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13301.0,Captain Forever Remix,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13369.0,F.E.A.R.,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13396.0,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,Action;Indie;Sports,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13397.0,Reverse Crawl,Indie;RPG;Strategy,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
13412.0,Hospital Tycoon,Simulation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13445.0,The Moon Sliver,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13464.0,Vessel,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13470.0,Syder Arcade,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13498.0,Darwinia,Indie;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13507.0,Hotel Giant 2,Simulation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13525.0,Nimbus,Indie;Racing,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13546.0,English Country Tune,Indie;Casual,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13548.0,Tetrobot and Co.,Casual;Indie,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13558.0,The Misadventures of P.B. Winterbottom,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13560.0,Sakura Spirit,Sexual Content;Nudity;Indie,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
13567.0,Cloudbuilt,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13594.0,Blackguards 2,Adventure;Indie;RPG;Strategy,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
13613.0,Tower Wars,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13645.0,Interstellar Marines,Action;Indie;RPG;Simulation;Early Access,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
13647.0,Realms of the Haunting,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13656.0,Freddi Fish and Luther's Maze Madness,Adventure;Casual,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13660.0,Adventures of Shuggy,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13677.0,Eets Munchies,Casual;Indie;Simulation;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
13702.0,Of Guards And Thieves,Action;Casual;Free to Play;Indie;Massively Multiplayer;Early Access,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
13714.0,No More Room in Hell,Action;Free to Play;Indie,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13757.0,Gnomoria,Indie;Simulation;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
13796.0,Cinders,Adventure;Indie;RPG,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13835.0,Teddy Floppy Ear - The Race,Indie;Racing;Simulation;Sports,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
13848.0,Spermination,Action;Indie;Racing,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13855.0,Miasmata,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13857.0,The Entente Gold,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13882.0,Drunken Robot Pornography,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13892.0,Psycho Starship Rampage,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13915.0,Monster Bash,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13917.0,Reaper - Tale of a Pale Swordsman,Action;Indie;RPG,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13926.0,Runers,Indie;RPG,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13954.0,Starscape,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13965.0,Fortix,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13986.0,Rogue Warrior,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14010.0,Bob Was Hungry,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14042.0,Painkiller Overdose,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14094.0,Auditorium,Indie;Casual,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14127.0,Element4l,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14146.0,Beyond Divinity,RPG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14177.0,NightSky,Casual;Indie;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
14187.0,Star Ruler,Indie;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14217.0,Shoppe Keep,Adventure;Indie;RPG;Simulation,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
14220.0,Gold Rush! Classic,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14237.0,Hate Plus,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14281.0,Numba Deluxe,Casual,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14282.0,StarDrive,Indie;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14298.0,Castle In The Darkness,Action;Adventure;Indie;RPG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
14309.0,Korwin The Game,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14318.0,The Stalin Subway,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14384.0,Enemy Mind,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14490.0,Millie,Action;Casual;Indie,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14529.0,Dead Effect,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14565.0,Zen Bound 2,Indie;Casual,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14566.0,DARK,Action;RPG,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14571.0,Buzz Aldrin's Space Program Manager,Simulation;Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14576.0,INK,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14581.0,White Noise Online,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14593.0,Ballad of Solar,Adventure;Casual;Strategy,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14606.0,Major Mayhem,Action;Adventure;Casual;Indie,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14611.0,Potatoman Seeks the Troof,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14641.0,Mr. Robot,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14644.0,Velocibox,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14695.0,Freaking Meatbags,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14697.0,Chime,Casual,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14707.0,Victory At Sea,Action;Simulation;Strategy,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14715.0,Zero Gear,Action;Indie;Racing;Sports,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
14743.0,The Last Federation,Indie;Simulation;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
14785.0,Aeon Command,Casual;Indie;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
14800.0,The Incredible Adventures of Van Helsing II,Action;Adventure;Indie;RPG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
14806.0,The Chaos Engine,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14822.0,Seduce Me the Otome,Casual;Simulation,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14863.0,Bionic Dues,Indie;RPG;Strategy,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
14891.0,Silverfall,RPG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14930.0,Faerie Solitaire,Casual;Indie,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14997.0,Gravity Ghost,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15019.0,Unium,Casual;Indie;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
15044.0,BloodLust Shadowhunter,Action;Indie;RPG,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15053.0,Collapse,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15054.0,Our Darker Purpose,Action;Indie;RPG,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15066.0,The 39 Steps,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
15087.0,Cradle,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15090.0,Cargo Commander,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15180.0,Not The Robots,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15227.0,Pretty Girls Mahjong Solitaire,Casual,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15254.0,Insane 2,Racing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15417.0,The Floor is Jelly,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15464.0,BIT.TRIP BEAT,Action;Casual;Indie,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
15475.0,Abyss Odyssey,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15581.0,Velvet Assassin,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15586.0,Sengoku,RPG;Simulation;Strategy,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
